"","id","time","name","lat","long","radious"
"328","2004258N16300",2004-09-28 18:00:00,"JEANNE",37.3,-78.4,NA
"329","2004258N16300",2004-09-28 21:00:00,"JEANNE",37.9033,-77.329,NA
"330","2004258N16300",2004-09-29 00:00:00,"JEANNE",38.3,-76.4,NA
"331","2004258N16300",2004-09-29 03:00:00,"JEANNE",38.6454,-75.5649,NA
"332","2004258N16300",2004-09-29 06:00:00,"JEANNE",38.8,-74.7,175
"333","2004258N16300",2004-09-29 09:00:00,"JEANNE",38.7208,-73.6552,162
"334","2004258N16300",2004-09-29 12:00:00,"JEANNE",38.5,-72.5,150
"335","2011346N03156",2011-12-11 18:00:00,"WASHI",3.4,155.9,NA
"336","2011346N03156",2011-12-11 21:00:00,"WASHI",3.90766,155.2,NA
"337","2011346N03156",2011-12-12 00:00:00,"WASHI",4.4,154.5,NA
"338","2011346N03156",2011-12-12 03:00:00,"WASHI",4.85232,153.787,NA
"339","2011346N03156",2011-12-12 06:00:00,"WASHI",5.2,153,NA
"340","2011346N03156",2011-12-12 09:00:00,"WASHI",5.40987,152.102,NA
"341","2011346N03156",2011-12-12 12:00:00,"WASHI",5.5,151.1,NA
"342","2011346N03156",2011-12-12 15:00:00,"WASHI",5.48492,150.022,NA
"343","2011346N03156",2011-12-12 18:00:00,"WASHI",5.5,148.9,NA
"344","2011346N03156",2011-12-12 21:00:00,"WASHI",5.75006,147.748,NA
"345","2011346N03156",2011-12-13 00:00:00,"WASHI",6,146.7,NA
"346","2011346N03156",2011-12-13 03:00:00,"WASHI",6.02208,145.912,NA
"347","2011346N03156",2011-12-13 06:00:00,"WASHI",6.03333,145.133,NA
"348","2011346N03156",2011-12-13 09:00:00,"WASHI",6.09761,144.261,NA
"349","2011346N03156",2011-12-13 12:00:00,"WASHI",6.11,143.41,NA
"350","2011346N03156",2011-12-13 15:00:00,"WASHI",6.04825,142.606,NA
"351","2011346N03156",2011-12-13 18:00:00,"WASHI",5.96667,141.867,NA
"352","2011346N03156",2011-12-13 21:00:00,"WASHI",5.85818,141.204,NA
"353","2011346N03156",2011-12-14 00:00:00,"WASHI",5.79231,140.569,NA
"354","2011346N03156",2011-12-14 03:00:00,"WASHI",5.83386,139.914,NA
"355","2011346N03156",2011-12-14 06:00:00,"WASHI",5.98,139.24,NA
"356","2011346N03156",2011-12-14 09:00:00,"WASHI",6.23863,138.539,NA
"357","2011346N03156",2011-12-14 12:00:00,"WASHI",6.525,137.775,NA
"358","2011346N03156",2011-12-14 15:00:00,"WASHI",6.71113,136.962,NA
"359","2011346N03156",2011-12-14 18:00:00,"WASHI",6.875,136.1,NA
"360","2011346N03156",2011-12-14 21:00:00,"WASHI",7.07868,135.2,NA
"361","2011346N03156",2011-12-15 00:00:00,"WASHI",7.275,134.3,NA
"362","2011346N03156",2011-12-15 03:00:00,"WASHI",7.44916,133.459,NA
"363","2011346N03156",2011-12-15 06:00:00,"WASHI",7.575,132.625,NA
"364","2011346N03156",2011-12-15 09:00:00,"WASHI",7.63873,131.735,NA
"365","2011346N03156",2011-12-15 12:00:00,"WASHI",7.65,130.875,42.5
"366","2011346N03156",2011-12-15 15:00:00,"WASHI",7.63046,130.102,42.5
"367","2011346N03156",2011-12-15 18:00:00,"WASHI",7.6,129.4,42.5
"368","2011346N03156",2011-12-15 21:00:00,"WASHI",7.56983,128.749,43.5
"369","2011346N03156",2011-12-16 00:00:00,"WASHI",7.6,128.125,45
"370","2011346N03156",2011-12-16 03:00:00,"WASHI",7.75239,127.481,45
"371","2011346N03156",2011-12-16 06:00:00,"WASHI",7.95,126.825,45
"372","2011346N03156",2011-12-16 09:00:00,"WASHI",8.09804,126.154,45
"373","2011346N03156",2011-12-16 12:00:00,"WASHI",8.25,125.475,45
"374","2011346N03156",2011-12-16 15:00:00,"WASHI",8.43727,124.821,46
"375","2011346N03156",2011-12-16 18:00:00,"WASHI",8.625,124.125,47.5
"376","2011346N03156",2011-12-16 21:00:00,"WASHI",8.78833,123.29,48.5
"377","2011346N03156",2011-12-17 00:00:00,"WASHI",8.925,122.5,50
"378","2011346N03156",2011-12-17 03:00:00,"WASHI",9.00968,121.937,50
"379","2011346N03156",2011-12-17 06:00:00,"WASHI",9.125,121.45,50
"380","2011346N03156",2011-12-17 09:00:00,"WASHI",9.34854,120.921,47.5
"381","2011346N03156",2011-12-17 12:00:00,"WASHI",9.625,120.325,45
"382","2011346N03156",2011-12-17 15:00:00,"WASHI",9.93161,119.633,45
"383","2011346N03156",2011-12-17 18:00:00,"WASHI",10.175,118.825,45
"384","2011346N03156",2011-12-17 21:00:00,"WASHI",10.2673,117.854,45
"385","2011346N03156",2011-12-18 00:00:00,"WASHI",10.25,116.925,45
"386","2011346N03156",2011-12-18 03:00:00,"WASHI",10.1755,116.241,45.5
"387","2011346N03156",2011-12-18 06:00:00,"WASHI",10.075,115.7,46.25
"388","2011346N03156",2011-12-18 09:00:00,"WASHI",10.0267,115.188,46.25
"389","2011346N03156",2011-12-18 12:00:00,"WASHI",9.975,114.75,46.25
"390","2011346N03156",2011-12-18 15:00:00,"WASHI",9.87483,114.389,46.25
"391","2011346N03156",2011-12-18 18:00:00,"WASHI",9.77333,114.013,46.25
"392","2011346N03156",2011-12-18 21:00:00,"WASHI",9.72326,113.529,NA
"393","2011346N03156",2011-12-19 00:00:00,"WASHI",9.69091,113.027,NA
"394","2011346N03156",2011-12-19 03:00:00,"WASHI",9.6575,112.562,NA
"395","2011346N03156",2011-12-19 06:00:00,"WASHI",9.58,112.14,NA
"396","2011346N03156",2011-12-19 09:00:00,"WASHI",9.4301,111.795,NA
"397","2011346N03156",2011-12-19 12:00:00,"WASHI",9.2,111.4,NA
"398","2005236N23285",2005-08-23 18:00:00,"KATRINA",23.1,-75.1,NA
"399","2005236N23285",2005-08-23 21:00:00,"KATRINA",23.2476,-75.4049,NA
"400","2005236N23285",2005-08-24 00:00:00,"KATRINA",23.4,-75.7,NA
"401","2005236N23285",2005-08-24 03:00:00,"KATRINA",23.57,-75.9726,NA
"402","2005236N23285",2005-08-24 06:00:00,"KATRINA",23.8,-76.2,NA
"403","2005236N23285",2005-08-24 09:00:00,"KATRINA",24.1124,-76.3577,NA
"404","2005236N23285",2005-08-24 12:00:00,"KATRINA",24.5,-76.5,60
"405","2005236N23285",2005-08-24 15:00:00,"KATRINA",24.9573,-76.6627,60
"406","2005236N23285",2005-08-24 18:00:00,"KATRINA",25.4,-76.9,60
"407","2005236N23285",2005-08-24 21:00:00,"KATRINA",25.7601,-77.2772,60
"408","2005236N23285",2005-08-25 00:00:00,"KATRINA",26,-77.7,60
"409","2005236N23285",2005-08-25 03:00:00,"KATRINA",26.0874,-78.0654,60
"410","2005236N23285",2005-08-25 06:00:00,"KATRINA",26.1,-78.4,60
"411","2005236N23285",2005-08-25 09:00:00,"KATRINA",26.1574,-78.7075,60
"412","2005236N23285",2005-08-25 12:00:00,"KATRINA",26.2,-79,50
"413","2005236N23285",2005-08-25 15:00:00,"KATRINA",26.2302,-79.2941,56.25
"414","2005236N23285",2005-08-25 18:00:00,"KATRINA",26.2,-79.6,62.5
"415","2005236N23285",2005-08-25 21:00:00,"KATRINA",26.0865,-79.919,60
"416","2005236N23285",2005-08-25 22:30:00,"KATRINA",26,-80.1,58.75
"417","2005236N23285",2005-08-26 00:00:00,"KATRINA",25.9,-80.3,57.5
"418","2005236N23285",2005-08-26 03:00:00,"KATRINA",25.6502,-80.794,56
"419","2005236N23285",2005-08-26 06:00:00,"KATRINA",25.4,-81.3,55
"420","2005236N23285",2005-08-26 09:00:00,"KATRINA",25.2273,-81.6797,54.75
"421","2005236N23285",2005-08-26 12:00:00,"KATRINA",25.1,-82,55
"422","2005236N23285",2005-08-26 15:00:00,"KATRINA",24.9998,-82.2998,57.5
"423","2005236N23285",2005-08-26 18:00:00,"KATRINA",24.9,-82.6,60
"424","2005236N23285",2005-08-26 21:00:00,"KATRINA",24.75,-82.9426,69.25
"425","2005236N23285",2005-08-27 00:00:00,"KATRINA",24.6,-83.3,78.75
"426","2005236N23285",2005-08-27 03:00:00,"KATRINA",24.4774,-83.65,94
"427","2005236N23285",2005-08-27 06:00:00,"KATRINA",24.4,-84,110
"428","2005236N23285",2005-08-27 09:00:00,"KATRINA",24.3775,-84.3574,110
"429","2005236N23285",2005-08-27 12:00:00,"KATRINA",24.4,-84.7,110
"430","2005236N23285",2005-08-27 15:00:00,"KATRINA",24.4274,-85.0076,111.25
"431","2005236N23285",2005-08-27 18:00:00,"KATRINA",24.5,-85.3,112.5
"432","2005236N23285",2005-08-27 21:00:00,"KATRINA",24.6273,-85.5851,116.25
"433","2005236N23285",2005-08-28 00:00:00,"KATRINA",24.8,-85.9,120
"434","2005236N23285",2005-08-28 03:00:00,"KATRINA",24.9849,-86.2702,133
"435","2005236N23285",2005-08-28 06:00:00,"KATRINA",25.2,-86.7,146.25
"436","2005236N23285",2005-08-28 09:00:00,"KATRINA",25.435,-87.1926,151.25
"437","2005236N23285",2005-08-28 12:00:00,"KATRINA",25.7,-87.7,156.25
"438","2005236N23285",2005-08-28 15:00:00,"KATRINA",25.97,-88.1802,163.75
"439","2005236N23285",2005-08-28 18:00:00,"KATRINA",26.3,-88.6,171.25
"440","2005236N23285",2005-08-28 21:00:00,"KATRINA",26.7199,-88.9376,176.75
"441","2005236N23285",2005-08-29 00:00:00,"KATRINA",27.2,-89.2,182.5
"442","2005236N23285",2005-08-29 03:00:00,"KATRINA",27.6702,-89.447,178.75
"443","2005236N23285",2005-08-29 06:00:00,"KATRINA",28.2,-89.6,175
"444","2005236N23285",2005-08-29 09:00:00,"KATRINA",28.8072,-89.6162,168.75
"445","2005236N23285",2005-08-29 11:10:00,"KATRINA",29.3,-89.6,164
"446","2005236N23285",2005-08-29 12:00:00,"KATRINA",29.5,-89.6,162.5
"447","2005236N23285",2005-08-29 14:45:00,"KATRINA",30.2,-89.6,142.75
"448","2005236N23285",2005-08-29 15:00:00,"KATRINA",30.2673,-89.6019,141.25
"449","2005236N23285",2005-08-29 18:00:00,"KATRINA",31.1,-89.6,120
"450","2005236N23285",2005-08-29 21:00:00,"KATRINA",31.8661,-89.4001,98
"451","2005236N23285",2005-08-30 00:00:00,"KATRINA",32.6,-89.1,76.25
"452","2005236N23285",2005-08-30 03:00:00,"KATRINA",33.3499,-88.8569,74.25
"453","2005236N23285",2005-08-30 06:00:00,"KATRINA",34.1,-88.6,72.5
"454","2005236N23285",2005-08-30 09:00:00,"KATRINA",34.8572,-88.3364,36
"455","2005236N23285",2005-08-30 12:00:00,"KATRINA",35.6,-88,NA
"456","2005236N23285",2005-08-30 15:00:00,"KATRINA",36.2918,-87.5804,NA
"457","2005236N23285",2005-08-30 18:00:00,"KATRINA",37,-87,NA
"458","2005236N23285",2005-08-30 21:00:00,"KATRINA",37.7916,-86.2537,NA
"459","2005236N23285",2005-08-31 00:00:00,"KATRINA",38.6,-85.3,NA
"460","2005236N23285",2005-08-31 03:00:00,"KATRINA",39.3681,-84.1578,NA
"461","2005236N23285",2005-08-31 06:00:00,"KATRINA",40.1,-82.9,NA
"462","2005275N19274",2005-10-01 12:00:00,"STAN",18.9,-85.6,NA
"463","2005275N19274",2005-10-01 15:00:00,"STAN",19.0001,-85.9099,NA
"464","2005275N19274",2005-10-01 18:00:00,"STAN",19.1,-86.2,NA
"465","2005275N19274",2005-10-01 21:00:00,"STAN",19.1999,-86.4575,NA
"466","2005275N19274",2005-10-02 00:00:00,"STAN",19.3,-86.7,NA
"467","2005275N19274",2005-10-02 03:00:00,"STAN",19.4045,-86.9546,37.5
"468","2005275N19274",2005-10-02 06:00:00,"STAN",19.5,-87.2,75
"469","2005275N19274",2005-10-02 09:00:00,"STAN",19.5456,-87.3758,89.5
"470","2005275N19274",2005-10-02 10:00:00,"STAN",19.6,-87.5,95
"471","2005275N19274",2005-10-02 12:00:00,"STAN",19.8,-87.9,105
"472","2005275N19274",2005-10-02 15:00:00,"STAN",20.0807,-88.3786,105
"473","2005275N19274",2005-10-02 18:00:00,"STAN",20.3,-88.8,105
"474","2005275N19274",2005-10-02 21:00:00,"STAN",20.4373,-89.2776,NA
"475","2005275N19274",2005-10-03 00:00:00,"STAN",20.5,-89.8,NA
"476","2005275N19274",2005-10-03 03:00:00,"STAN",20.5303,-90.4225,NA
"477","2005275N19274",2005-10-03 06:00:00,"STAN",20.5,-91,100
"478","2005275N19274",2005-10-03 09:00:00,"STAN",20.4147,-91.4026,100
"479","2005275N19274",2005-10-03 12:00:00,"STAN",20.3,-91.7,58.3333333333333
"480","2005275N19274",2005-10-03 15:00:00,"STAN",20.2072,-91.9273,61.3333333333333
"481","2005275N19274",2005-10-03 18:00:00,"STAN",20.1,-92.2,65
"482","2005275N19274",2005-10-03 21:00:00,"STAN",19.9802,-92.6699,65
"483","2005275N19274",2005-10-04 00:00:00,"STAN",19.8,-93.2,65
"484","2005275N19274",2005-10-04 03:00:00,"STAN",19.5224,-93.665,72.3333333333333
"485","2005275N19274",2005-10-04 06:00:00,"STAN",19.2,-94.1,78.75
"486","2005275N19274",2005-10-04 09:00:00,"STAN",18.9074,-94.5148,78.75
"487","2005275N19274",2005-10-04 12:00:00,"STAN",18.6,-94.9,78.75
"488","2005275N19274",2005-10-04 15:00:00,"STAN",18.2573,-95.2498,61.75
"489","2005275N19274",2005-10-04 18:00:00,"STAN",17.9,-95.6,45
"490","2005275N19274",2005-10-04 21:00:00,"STAN",17.5201,-96.0076,22
"491","2005275N19274",2005-10-05 00:00:00,"STAN",17.2,-96.4,NA
"492","2005275N19274",2005-10-05 03:00:00,"STAN",17.01,-96.7224,NA
"493","2005275N19274",2005-10-05 06:00:00,"STAN",16.9,-97,NA
"494","2012331N03157",2012-11-25 12:00:00,"BOPHA",3.4,157.4,NA
"495","2012331N03157",2012-11-25 15:00:00,"BOPHA",3.50001,157.243,NA
"496","2012331N03157",2012-11-25 18:00:00,"BOPHA",3.52,157.02,NA
"497","2012331N03157",2012-11-25 21:00:00,"BOPHA",3.62875,156.886,NA
"498","2012331N03157",2012-11-26 00:00:00,"BOPHA",3.74,156.78,NA
"499","2012331N03157",2012-11-26 03:00:00,"BOPHA",3.84583,156.717,NA
"500","2012331N03157",2012-11-26 06:00:00,"BOPHA",3.93333,156.667,NA
"501","2012331N03157",2012-11-26 09:00:00,"BOPHA",3.99333,156.572,NA
"502","2012331N03157",2012-11-26 12:00:00,"BOPHA",4.03846,156.454,NA
"503","2012331N03157",2012-11-26 15:00:00,"BOPHA",4.06607,156.357,NA
"504","2012331N03157",2012-11-26 18:00:00,"BOPHA",4.1,156.26,NA
"505","2012331N03157",2012-11-26 21:00:00,"BOPHA",4.1675,156.161,NA
"506","2012331N03157",2012-11-27 00:00:00,"BOPHA",4.25,156.05,NA
"507","2012331N03157",2012-11-27 03:00:00,"BOPHA",4.3325,155.895,NA
"508","2012331N03157",2012-11-27 06:00:00,"BOPHA",4.4,155.725,NA
"509","2012331N03157",2012-11-27 09:00:00,"BOPHA",4.42499,155.579,NA
"510","2012331N03157",2012-11-27 12:00:00,"BOPHA",4.45,155.425,32.5
"511","2012331N03157",2012-11-27 15:00:00,"BOPHA",4.51746,155.277,32.5
"512","2012331N03157",2012-11-27 18:00:00,"BOPHA",4.6,155.05,32.5
"513","2012331N03157",2012-11-27 21:00:00,"BOPHA",4.67685,154.696,35.75
"514","2012331N03157",2012-11-28 00:00:00,"BOPHA",4.75,154.225,40
"515","2012331N03157",2012-11-28 03:00:00,"BOPHA",4.83686,153.684,40
"516","2012331N03157",2012-11-28 06:00:00,"BOPHA",4.875,153.075,40
"517","2012331N03157",2012-11-28 09:00:00,"BOPHA",4.82128,152.424,46
"518","2012331N03157",2012-11-28 12:00:00,"BOPHA",4.7,151.8,52.5
"519","2012331N03157",2012-11-28 15:00:00,"BOPHA",4.54493,151.283,52.5
"520","2012331N03157",2012-11-28 18:00:00,"BOPHA",4.375,150.825,52.5
"521","2012331N03157",2012-11-28 21:00:00,"BOPHA",4.23185,150.374,52.5
"522","2012331N03157",2012-11-29 00:00:00,"BOPHA",4.1,149.95,52.5
"523","2012331N03157",2012-11-29 03:00:00,"BOPHA",3.98057,149.559,52.5
"524","2012331N03157",2012-11-29 06:00:00,"BOPHA",3.85,149.15,52.5
"525","2012331N03157",2012-11-29 09:00:00,"BOPHA",3.65624,148.669,51
"526","2012331N03157",2012-11-29 12:00:00,"BOPHA",3.5,148.15,50
"527","2012331N03157",2012-11-29 15:00:00,"BOPHA",3.46438,147.614,51
"528","2012331N03157",2012-11-29 18:00:00,"BOPHA",3.5,147.1,52.5
"529","2012331N03157",2012-11-29 21:00:00,"BOPHA",3.54745,146.669,57.5
"530","2012331N03157",2012-11-30 00:00:00,"BOPHA",3.625,146.25,62.5
"531","2012331N03157",2012-11-30 03:00:00,"BOPHA",3.71373,145.779,66
"532","2012331N03157",2012-11-30 06:00:00,"BOPHA",3.825,145.275,70
"533","2012331N03157",2012-11-30 09:00:00,"BOPHA",3.95495,144.758,71
"534","2012331N03157",2012-11-30 12:00:00,"BOPHA",4.1,144.2,72.5
"535","2012331N03157",2012-11-30 15:00:00,"BOPHA",4.24816,143.564,74.75
"536","2012331N03157",2012-11-30 18:00:00,"BOPHA",4.4,142.95,77.5
"537","2012331N03157",2012-11-30 21:00:00,"BOPHA",4.54617,142.465,82
"538","2012331N03157",2012-12-01 00:00:00,"BOPHA",4.7,142.025,87.5
"539","2012331N03157",2012-12-01 03:00:00,"BOPHA",4.86932,141.561,95
"540","2012331N03157",2012-12-01 06:00:00,"BOPHA",5.05,141.075,102.5
"541","2012331N03157",2012-12-01 09:00:00,"BOPHA",5.23557,140.558,102.5
"542","2012331N03157",2012-12-01 12:00:00,"BOPHA",5.425,140,102.5
"543","2012331N03157",2012-12-01 15:00:00,"BOPHA",5.61436,139.393,108.75
"544","2012331N03157",2012-12-01 18:00:00,"BOPHA",5.8,138.775,115
"545","2012331N03157",2012-12-01 21:00:00,"BOPHA",5.98793,138.228,115
"546","2012331N03157",2012-12-02 00:00:00,"BOPHA",6.15,137.625,115
"547","2012331N03157",2012-12-02 03:00:00,"BOPHA",6.26694,136.847,114.75
"548","2012331N03157",2012-12-02 06:00:00,"BOPHA",6.35,136.025,115
"549","2012331N03157",2012-12-02 09:00:00,"BOPHA",6.42176,135.279,109.75
"550","2012331N03157",2012-12-02 12:00:00,"BOPHA",6.475,134.575,105
"551","2012331N03157",2012-12-02 15:00:00,"BOPHA",6.50671,133.914,93
"552","2012331N03157",2012-12-02 18:00:00,"BOPHA",6.55,133.25,81.25
"553","2012331N03157",2012-12-02 21:00:00,"BOPHA",6.63685,132.516,81.25
"554","2012331N03157",2012-12-03 00:00:00,"BOPHA",6.75,131.775,81.25
"555","2012331N03157",2012-12-03 03:00:00,"BOPHA",6.85981,131.093,89.75
"556","2012331N03157",2012-12-03 06:00:00,"BOPHA",7,130.4,98.75
"557","2012331N03157",2012-12-03 09:00:00,"BOPHA",7.2074,129.644,103
"558","2012331N03157",2012-12-03 12:00:00,"BOPHA",7.4,128.85,107.5
"559","2012331N03157",2012-12-03 15:00:00,"BOPHA",7.48437,128.02,108.5
"560","2012331N03157",2012-12-03 18:00:00,"BOPHA",7.55,127.225,110
"561","2012331N03157",2012-12-03 21:00:00,"BOPHA",7.63461,126.575,110
"562","2012331N03157",2012-12-04 00:00:00,"BOPHA",7.825,125.9,110
"563","2012331N03157",2012-12-04 03:00:00,"BOPHA",8.22197,125.023,109.25
"564","2012331N03157",2012-12-04 06:00:00,"BOPHA",8.675,124.1,108.75
"565","2012331N03157",2012-12-04 09:00:00,"BOPHA",9.03162,123.276,108.75
"566","2012331N03157",2012-12-04 12:00:00,"BOPHA",9.325,122.475,108.75
"567","2012331N03157",2012-12-04 15:00:00,"BOPHA",9.56758,121.611,108.75
"568","2012331N03157",2012-12-04 18:00:00,"BOPHA",9.75,120.825,108.75
"569","2012331N03157",2012-12-04 21:00:00,"BOPHA",9.85598,120.224,100.5
"570","2012331N03157",2012-12-05 00:00:00,"BOPHA",10,119.725,92.5
"571","2012331N03157",2012-12-05 03:00:00,"BOPHA",10.315,119.202,84.25
"572","2012331N03157",2012-12-05 06:00:00,"BOPHA",10.675,118.75,76.25
"573","2012331N03157",2012-12-05 09:00:00,"BOPHA",10.9761,118.409,76.25
"574","2012331N03157",2012-12-05 12:00:00,"BOPHA",11.225,118.125,76.25
"575","2012331N03157",2012-12-05 15:00:00,"BOPHA",11.3969,117.816,76.25
"576","2012331N03157",2012-12-05 18:00:00,"BOPHA",11.55,117.525,76.25
"577","2012331N03157",2012-12-05 21:00:00,"BOPHA",11.7587,117.264,76.25
"578","2012331N03157",2012-12-06 00:00:00,"BOPHA",11.975,117.025,76.25
"579","2012331N03157",2012-12-06 03:00:00,"BOPHA",12.1606,116.785,74.75
"580","2012331N03157",2012-12-06 06:00:00,"BOPHA",12.35,116.575,73.75
"581","2012331N03157",2012-12-06 09:00:00,"BOPHA",12.5712,116.417,70.5
"582","2012331N03157",2012-12-06 12:00:00,"BOPHA",12.8,116.275,67.5
"583","2012331N03157",2012-12-06 15:00:00,"BOPHA",12.9994,116.098,59.5
"584","2012331N03157",2012-12-06 18:00:00,"BOPHA",13.225,115.925,52.5
"585","2012331N03157",2012-12-06 21:00:00,"BOPHA",13.5131,115.745,52.5
"586","2012331N03157",2012-12-07 00:00:00,"BOPHA",13.85,115.65,52.5
"587","2012331N03157",2012-12-07 03:00:00,"BOPHA",14.2119,115.73,59.5
"588","2012331N03157",2012-12-07 06:00:00,"BOPHA",14.6,115.875,67.5
"589","2012331N03157",2012-12-07 09:00:00,"BOPHA",14.9981,115.948,79.5
"590","2012331N03157",2012-12-07 12:00:00,"BOPHA",15.4,116.025,92.5
"591","2012331N03157",2012-12-07 15:00:00,"BOPHA",15.7968,116.109,99
"592","2012331N03157",2012-12-07 18:00:00,"BOPHA",16.175,116.275,106.25
"593","2012331N03157",2012-12-07 21:00:00,"BOPHA",16.5218,116.569,111
"594","2012331N03157",2012-12-08 00:00:00,"BOPHA",16.85,116.975,116.25
"595","2012331N03157",2012-12-08 03:00:00,"BOPHA",17.2052,117.48,109
"596","2012331N03157",2012-12-08 06:00:00,"BOPHA",17.5,117.975,102.5
"597","2012331N03157",2012-12-08 09:00:00,"BOPHA",17.6655,118.331,102.5
"598","2012331N03157",2012-12-08 12:00:00,"BOPHA",17.775,118.6,102.5
"599","2012331N03157",2012-12-08 15:00:00,"BOPHA",17.92,118.843,87
"600","2012331N03157",2012-12-08 18:00:00,"BOPHA",18.05,119.025,75
"601","2012331N03157",2012-12-08 21:00:00,"BOPHA",18.1731,119.153,37
"602","2012331N03157",2012-12-09 00:00:00,"BOPHA",18.225,119.25,NA
"603","2012331N03157",2012-12-09 03:00:00,"BOPHA",18.16,119.358,NA
"604","2012331N03157",2012-12-09 06:00:00,"BOPHA",18.025,119.475,NA
"605","2007314N10093",2007-11-10 06:00:00,"SIDR",9.6,93.2,NA
"606","2007314N10093",2007-11-10 09:00:00,"SIDR",9.65249,93.1125,NA
"607","2007314N10093",2007-11-10 12:00:00,"SIDR",9.7,93,NA
"608","2007314N10093",2007-11-10 15:00:00,"SIDR",9.74251,92.85,NA
"609","2007314N10093",2007-11-10 18:00:00,"SIDR",9.8,92.7,NA
"610","2007314N10093",2007-11-10 21:00:00,"SIDR",9.89998,92.6,NA
"611","2007314N10093",2007-11-11 00:00:00,"SIDR",10,92.5,NA
"612","2007314N10093",2007-11-11 03:00:00,"SIDR",10.0575,92.3575,NA
"613","2007314N10093",2007-11-11 06:00:00,"SIDR",10.1,92.2,NA
"614","2007314N10093",2007-11-11 09:00:00,"SIDR",10.12,92.052,NA
"615","2007314N10093",2007-11-11 12:00:00,"SIDR",10.1333,91.9333,30
"616","2007314N10093",2007-11-11 15:00:00,"SIDR",10.1429,91.8129,41.5
"617","2007314N10093",2007-11-11 18:00:00,"SIDR",10.4,91.45,53.75
"618","2007314N10093",2007-11-11 21:00:00,"SIDR",10.4175,91.2962,55.25
"619","2007314N10093",2007-11-12 00:00:00,"SIDR",10.45,91.15,57.5
"620","2007314N10093",2007-11-12 03:00:00,"SIDR",10.5137,90.785,62.5
"621","2007314N10093",2007-11-12 06:00:00,"SIDR",10.85,90.45,67.5
"622","2007314N10093",2007-11-12 09:00:00,"SIDR",10.9425,90.3925,74.75
"623","2007314N10093",2007-11-12 12:00:00,"SIDR",11.3,90.1,82.5
"624","2007314N10093",2007-11-12 15:00:00,"SIDR",11.425,90.0463,91.75
"625","2007314N10093",2007-11-12 18:00:00,"SIDR",11.55,90,101.25
"626","2007314N10093",2007-11-12 21:00:00,"SIDR",11.65,89.9712,102.25
"627","2007314N10093",2007-11-13 00:00:00,"SIDR",12,89.7,103.75
"628","2007314N10093",2007-11-13 03:00:00,"SIDR",12.1212,89.6787,104.25
"629","2007314N10093",2007-11-13 06:00:00,"SIDR",12.25,89.65,105
"630","2007314N10093",2007-11-13 09:00:00,"SIDR",12.8675,89.6,105
"631","2007314N10093",2007-11-13 12:00:00,"SIDR",13,89.55,105
"632","2007314N10093",2007-11-13 15:00:00,"SIDR",13.1712,89.5212,111.75
"633","2007314N10093",2007-11-13 18:00:00,"SIDR",13.6,89.5,118.75
"634","2007314N10093",2007-11-13 21:00:00,"SIDR",14,89.475,119.25
"635","2007314N10093",2007-11-14 00:00:00,"SIDR",14.4,89.45,120
"636","2007314N10093",2007-11-14 03:00:00,"SIDR",14.5675,89.425,121.5
"637","2007314N10093",2007-11-14 06:00:00,"SIDR",15,89.4,123.75
"638","2007314N10093",2007-11-14 09:00:00,"SIDR",15.4463,89.3713,127.25
"639","2007314N10093",2007-11-14 12:00:00,"SIDR",15.9,89.1,131.25
"640","2007314N10093",2007-11-14 15:00:00,"SIDR",16.085,89.0962,126.5
"641","2007314N10093",2007-11-14 18:00:00,"SIDR",16.55,89.1,122.5
"642","2007314N10093",2007-11-14 21:00:00,"SIDR",17.07,89.1,130.5
"643","2007314N10093",2007-11-15 00:00:00,"SIDR",17.65,89.1,138.75
"644","2007314N10093",2007-11-15 03:00:00,"SIDR",18.285,89.0926,135.25
"645","2007314N10093",2007-11-15 06:00:00,"SIDR",19.45,89.1,132.5
"646","2007314N10093",2007-11-15 09:00:00,"SIDR",20.0999,89.1203,129.5
"647","2007314N10093",2007-11-15 12:00:00,"SIDR",21,89.2,127.5
"648","2007314N10093",2007-11-15 15:00:00,"SIDR",21.6463,89.6274,127.5
"649","2007314N10093",2007-11-15 18:00:00,"SIDR",22.5429,90.3714,127.5
"650","2007314N10093",2007-11-15 21:00:00,"SIDR",23.476,90.8457,127.5
"651","2007314N10093",2007-11-16 00:00:00,"SIDR",23.7667,91,127.5
"652","2007314N10093",2007-11-16 03:00:00,"SIDR",24.5,91.5,NA
"653","2008117N11090",2008-04-25 12:00:00,"NARGIS",10.5,90.3,NA
"654","2008117N11090",2008-04-25 15:00:00,"NARGIS",10.705,89.9153,NA
"655","2008117N11090",2008-04-25 18:00:00,"NARGIS",10.8,89.5,NA
"656","2008117N11090",2008-04-25 21:00:00,"NARGIS",10.7351,89.0548,NA
"657","2008117N11090",2008-04-26 00:00:00,"NARGIS",10.7,88.7,NA
"658","2008117N11090",2008-04-26 03:00:00,"NARGIS",10.9199,88.585,NA
"659","2008117N11090",2008-04-26 06:00:00,"NARGIS",11.2,88.5,NA
"660","2008117N11090",2008-04-26 09:00:00,"NARGIS",11.3875,88.2376,NA
"661","2008117N11090",2008-04-26 12:00:00,"NARGIS",11.5,87.9,NA
"662","2008117N11090",2008-04-26 15:00:00,"NARGIS",11.515,87.5424,NA
"663","2008117N11090",2008-04-26 18:00:00,"NARGIS",11.5,87.2,NA
