Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1973","1973","tonnes","89779","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1974","1974","tonnes","98880","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1975","1975","tonnes","92437","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1976","1976","tonnes","86150","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1977","1977","tonnes","89389","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1978","1978","tonnes","88798","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1979","1979","tonnes","94869","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1980","1980","tonnes","96759","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1981","1981","tonnes","95247","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1982","1982","tonnes","96579","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1983","1983","tonnes","94469","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1984","1984","tonnes","94836","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1985","1985","tonnes","96767","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1986","1986","tonnes","96238","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1987","1987","tonnes","94876","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1988","1988","tonnes","98169","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1989","1989","tonnes","115607","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1990","1990","tonnes","64142","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1991","1991","tonnes","64953","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1992","1992","tonnes","70654","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1993","1993","tonnes","86642","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1994","1994","tonnes","93839","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1995","1995","tonnes","92826","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1996","1996","tonnes","139018","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1997","1997","tonnes","159352","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1998","1998","tonnes","166894","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","1999","1999","tonnes","144008","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","2000","2000","tonnes","144343","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","2001","2001","tonnes","159158","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","2002","2002","tonnes","151709","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","2003","2003","tonnes","177208","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","2004","2004","tonnes","190248","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","2005","2005","tonnes","222314","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","2006","2006","tonnes","228333","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","2007","2007","tonnes","242216","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","2008","2008","tonnes","224125","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","2009","2009","tonnes","182013","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","2010","2010","tonnes","185513","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","2011","2011","tonnes","201574","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","2012","2012","tonnes","200937","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","2013","2013","tonnes","204086","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","2014","2014","tonnes","203658","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","2015","2015","tonnes","204896","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","2016","2016","tonnes","208793","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","951","Milk, whole fresh buffalo","2017","2017","tonnes","219494","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1961","1961","kg CO2eq/kg product","35.463","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1962","1962","kg CO2eq/kg product","34.8947","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1963","1963","kg CO2eq/kg product","34.4493","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1964","1964","kg CO2eq/kg product","34.1555","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1965","1965","kg CO2eq/kg product","33.7091","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1966","1966","kg CO2eq/kg product","34.7472","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1967","1967","kg CO2eq/kg product","33.6287","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1968","1968","kg CO2eq/kg product","34.3745","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1969","1969","kg CO2eq/kg product","35.9952","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1970","1970","kg CO2eq/kg product","32.7007","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1971","1971","kg CO2eq/kg product","33.8693","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1972","1972","kg CO2eq/kg product","35.3648","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1973","1973","kg CO2eq/kg product","34.1679","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1974","1974","kg CO2eq/kg product","33.5353","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1975","1975","kg CO2eq/kg product","33.7376","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1976","1976","kg CO2eq/kg product","34.8532","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1977","1977","kg CO2eq/kg product","33.5325","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1978","1978","kg CO2eq/kg product","33.5317","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1979","1979","kg CO2eq/kg product","34.3096","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1980","1980","kg CO2eq/kg product","33.0595","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1981","1981","kg CO2eq/kg product","33.6305","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1982","1982","kg CO2eq/kg product","34.2912","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1983","1983","kg CO2eq/kg product","33.5207","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1984","1984","kg CO2eq/kg product","33.5998","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1985","1985","kg CO2eq/kg product","33.241","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1986","1986","kg CO2eq/kg product","34.0697","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1987","1987","kg CO2eq/kg product","33.8301","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1988","1988","kg CO2eq/kg product","32.8727","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1989","1989","kg CO2eq/kg product","32.0825","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1990","1990","kg CO2eq/kg product","30.4713","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1991","1991","kg CO2eq/kg product","30.8155","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1992","1992","kg CO2eq/kg product","27.3722","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1993","1993","kg CO2eq/kg product","25.9376","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1994","1994","kg CO2eq/kg product","25.2984","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1995","1995","kg CO2eq/kg product","24.3193","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1996","1996","kg CO2eq/kg product","23.3407","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1997","1997","kg CO2eq/kg product","24.1595","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1998","1998","kg CO2eq/kg product","23.3703","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","1999","1999","kg CO2eq/kg product","23.0221","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","2000","2000","kg CO2eq/kg product","22.9745","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","2001","2001","kg CO2eq/kg product","23.6509","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","2002","2002","kg CO2eq/kg product","23.1587","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","2003","2003","kg CO2eq/kg product","23.4777","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","2004","2004","kg CO2eq/kg product","23.2803","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","2005","2005","kg CO2eq/kg product","23.2077","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","2006","2006","kg CO2eq/kg product","22.8701","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","2007","2007","kg CO2eq/kg product","22.9244","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","2008","2008","kg CO2eq/kg product","23.2985","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","2009","2009","kg CO2eq/kg product","23.3809","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","2010","2010","kg CO2eq/kg product","23.7501","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","2011","2011","kg CO2eq/kg product","22.8004","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","2012","2012","kg CO2eq/kg product","23.2434","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","2013","2013","kg CO2eq/kg product","23.9615","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","2014","2014","kg CO2eq/kg product","24.9354","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","2015","2015","kg CO2eq/kg product","24.4131","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","2016","2016","kg CO2eq/kg product","24.1617","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","977","Meat, sheep","2017","2017","kg CO2eq/kg product","24.1196","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1961","1961","tonnes","1837062","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1962","1962","tonnes","1907746","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1963","1963","tonnes","1923800","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1964","1964","tonnes","1891866","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1965","1965","tonnes","1864063","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1966","1966","tonnes","1834165","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1967","1967","tonnes","1942183","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1968","1968","tonnes","1919866","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1969","1969","tonnes","1837041","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1970","1970","tonnes","1909998","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1971","1971","tonnes","1900894","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1972","1972","tonnes","1838086","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1973","1973","tonnes","1900888","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1974","1974","tonnes","1966744","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1975","1975","tonnes","1982450","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1976","1976","tonnes","1890143","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1977","1977","tonnes","1887624","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1978","1978","tonnes","1926170","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1979","1979","tonnes","1907239","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1980","1980","tonnes","1998483","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1981","1981","tonnes","1961045","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1982","1982","tonnes","1968959","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1983","1983","tonnes","2028549","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1984","1984","tonnes","2076087","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1985","1985","tonnes","2087953","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1986","1986","tonnes","2122166","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1987","1987","tonnes","2159015","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1988","1988","tonnes","2267419","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1989","1989","tonnes","2344881","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1990","1990","tonnes","2429816","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1991","1991","tonnes","2340582","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1992","1992","tonnes","1773602","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1993","1993","tonnes","1778993","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1994","1994","tonnes","1696754","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1995","1995","tonnes","1620976","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1996","1996","tonnes","1564194","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1997","1997","tonnes","1465904","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1998","1998","tonnes","1477763","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","1999","1999","tonnes","1450809","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","2000","2000","tonnes","1438792","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","2001","2001","tonnes","1270898","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","2002","2002","tonnes","1290991","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","2003","2003","tonnes","1291305","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","2004","2004","tonnes","1324245","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","2005","2005","tonnes","1327927","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","2006","2006","tonnes","1312084","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","2007","2007","tonnes","1306761","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","2008","2008","tonnes","1243590","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","2009","2009","tonnes","1205436","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","2010","2010","tonnes","1168403","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","2011","2011","tonnes","1183060","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","2012","2012","tonnes","1154919","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","2013","2013","tonnes","1153629","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","2014","2014","tonnes","1124459","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","2015","2015","tonnes","1149362","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","2016","2016","tonnes","1156175","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","977","Meat, sheep","2017","2017","tonnes","1181936","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1961","1961","kg CO2eq/kg product","4.9594","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1962","1962","kg CO2eq/kg product","5.0693","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1963","1963","kg CO2eq/kg product","4.9789","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1964","1964","kg CO2eq/kg product","4.8939","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1965","1965","kg CO2eq/kg product","4.6678","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1966","1966","kg CO2eq/kg product","4.5489","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1967","1967","kg CO2eq/kg product","4.8444","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1968","1968","kg CO2eq/kg product","4.9853","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1969","1969","kg CO2eq/kg product","4.7565","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1970","1970","kg CO2eq/kg product","4.6284","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1971","1971","kg CO2eq/kg product","4.652","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1972","1972","kg CO2eq/kg product","4.5409","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1973","1973","kg CO2eq/kg product","4.4974","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1974","1974","kg CO2eq/kg product","4.4671","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1975","1975","kg CO2eq/kg product","4.445","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1976","1976","kg CO2eq/kg product","4.3644","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1977","1977","kg CO2eq/kg product","4.2707","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1978","1978","kg CO2eq/kg product","4.2781","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1979","1979","kg CO2eq/kg product","4.2059","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1980","1980","kg CO2eq/kg product","4.2579","Fc","Calculated data"
